name|title|url
Reflexões do Filósofo (de rua)|O valor da teoria marxista|http://www.reflexoesdofilosofo.blog.br/2014/08/o-valor-da-teoria-marxista.html
Reflexões do Filósofo (de rua)|Reverberação|http://www.reflexoesdofilosofo.blog.br/2014/08/reverberacao.html
Reflexões do Filósofo (de rua)|Dinheiro|http://www.reflexoesdofilosofo.blog.br/2014/08/dinheiro.html
Reflexões do Filósofo (de rua)|Em um boteco real de copacabana|http://www.reflexoesdofilosofo.blog.br/2014/07/em-um-boteco-real-de-copacabana.html
Reflexões do Filósofo (de rua)|A Dama e o vagabundo|http://www.reflexoesdofilosofo.blog.br/2014/06/a-dama-e-o-vagabundo.html
Reflexões do Filósofo (de rua)|Vai tomar no cú|http://www.reflexoesdofilosofo.blog.br/2014/06/vai-tomar-no-cu.html
Reflexões do Filósofo (de rua)|Greve, 2014|http://www.reflexoesdofilosofo.blog.br/2014/05/greve-2014.html
Reflexões do Filósofo (de rua)|Olhar-se|http://www.reflexoesdofilosofo.blog.br/2014/05/olhar-se.html
Reflexões do Filósofo (de rua)|Alguém|http://www.reflexoesdofilosofo.blog.br/2014/05/alguem.html
Reflexões do Filósofo (de rua)|Mundos Possíveis|http://www.reflexoesdofilosofo.blog.br/2014/05/mundos-possiveis.html
Reflexões do Filósofo (de rua)|decisão|http://www.reflexoesdofilosofo.blog.br/2014/04/decisao.html
Reflexões do Filósofo (de rua)|Argumentação|http://www.reflexoesdofilosofo.blog.br/2014/04/argumentacao.html
Reflexões do Filósofo (de rua)|Falas|http://www.reflexoesdofilosofo.blog.br/2014/03/falas.html
Reflexões do Filósofo (de rua)|Tzvetan, Pondé, Safatle|http://www.reflexoesdofilosofo.blog.br/2014/03/tzvetan-ponde-safatle.html
Reflexões do Filósofo (de rua)|Consumo|http://www.reflexoesdofilosofo.blog.br/2014/03/consumo.html
Reflexões do Filósofo (de rua)|Cavalidade|http://www.reflexoesdofilosofo.blog.br/2014/02/cavalidade.html
Reflexões do Filósofo (de rua)|Comunicação Virtual|http://www.reflexoesdofilosofo.blog.br/2014/01/comunicacao-virtual.html
Reflexões do Filósofo (de rua)|O outro e o sorrir|http://www.reflexoesdofilosofo.blog.br/2014/01/o-outro-e-o-sorrir.html
Reflexões do Filósofo (de rua)|Poeira Social|http://www.reflexoesdofilosofo.blog.br/2013/12/poeira-social.html
Reflexões do Filósofo (de rua)|Legumes e Verduras|http://www.reflexoesdofilosofo.blog.br/2013/12/legumes-e-verduras-o-padrao-de-consumo.html
Reflexões do Filósofo (de rua)|Possibilidade|http://www.reflexoesdofilosofo.blog.br/2013/12/possibilidade-possibilidade-reside.html
Reflexões do Filósofo (de rua)|Estrutura|http://www.reflexoesdofilosofo.blog.br/2013/12/estrutura-existe-uma-estrutura-racional.html
Reflexões do Filósofo (de rua)|Fase|http://www.reflexoesdofilosofo.blog.br/2013/11/fase-essa-reflexao-nao-e-muito.html
Reflexões do Filósofo (de rua)|História|http://www.reflexoesdofilosofo.blog.br/2013/11/historia-estamos-presos-na-historia.html
Reflexões do Filósofo (de rua)|Liberdade|http://www.reflexoesdofilosofo.blog.br/2013/11/liberdade-liberdade-liberdade.html
Investigating the world|Searle on Intentionality[i]|http://quissak-en.blogspot.com/2020/05/searle-on-intentionalityi.html
Investigating the world|Forget to learn about consciousness for a while[i]|http://quissak-en.blogspot.com/2020/04/forget-to-learn-about-consciousness-for.html
Investigating the world|The Equator Line[i]|http://quissak-en.blogspot.com/2020/04/the-equator-linei.html
Investigating the world|Decoupling the decision[i]|http://quissak-en.blogspot.com/2020/04/decoupling-decisioni.html
Investigating the world|Is there afterlife?[i]|http://quissak-en.blogspot.com/2020/03/is-there-afterlifei.html
Investigating the world|The consciousness of the Universe[i]|http://quissak-en.blogspot.com/2020/03/the-consciousness-of-universei.html
Investigating the world|The soul is just a function*|http://quissak-en.blogspot.com/2020/01/the-soul-is-just-function.html
Investigating the world|Status of our investigation of brain and consciousness so far (18/01/2020)|http://quissak-en.blogspot.com/2020/01/status-of-our-investigation-of-brain.html
Investigating the world|Make you happy|http://quissak-en.blogspot.com/2018/02/make-you-happy.html
Investigating the world|The brain is only a part of the consciousness*|http://quissak-en.blogspot.com/2019/01/the-brain-is-only-part-of-consciousness.html
Investigating the world|The Cloud|http://quissak-en.blogspot.com/2018/12/the-cloud.html
Investigating the world|Uniqueness of consciousness[i]|http://quissak-en.blogspot.com/2018/09/uniqueness-of-consciousnessi.html
Investigating the world|are you conscious?*|http://quissak-en.blogspot.com/2018/08/are-you-conscious.html
Investigating the world|Thinking, fast and slow[i]|http://quissak-en.blogspot.com/2018/05/thinking-fast-slowi.html
Investigating the world|Technology to study the brain[i]|http://quissak-en.blogspot.com/2018/04/tech-to-study-braini.html
Investigating the world|Does the submarine swim?*|http://quissak-en.blogspot.com/2018/03/does-submarine-swim.html
Investigating the world|Unconscious Cerebellum[i]|http://quissak-en.blogspot.com/2018/03/unconscious-cerebellumi.html
Investigating the world|Few words about Stoicism*|http://quissak-en.blogspot.com/2018/01/few-words-about-stoicism.html
Investigating the world|Stoicism or Epicureanism - In which side are you*|http://quissak-en.blogspot.com/2018/02/stoicism-or-epicureanism-in-which-side.html
Investigating the world|The fox and the lion*|http://quissak-en.blogspot.com/2017/12/the-fox-and-lion.html
Investigating the world|Eudaimonia*|http://quissak-en.blogspot.com/2017/11/eudaimonia.html
Investigating the world|Free will and determinism*|http://quissak-en.blogspot.com/2017/10/free-will-and-determinism.html
