authors|url
{'authors': [{'author': 'Luis Quissak'}], 'theme': 'Pandemia', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2020-09-03_Muita_live.pdf
{'authors': [{'author': 'Luis Quissak'}, {'author': 'Waldomiro J. Silva Filho'}, {'author': 'Donald Davidson'}, {'author': 'Wittgenstein'}], 'theme': 'communication', 'philosophical area': 'philosophy of mind'}|gs://blog-files-2024/all/pdf2/2020-09-06_Trazendo_a_segunda_pessoa_para_o_debate.pdf
{'authors': [{'author': 'Wittgenstein'}, {'author': 'Cavassane'}, {'author': 'Russell'}, {'author': 'Platão'}], 'theme': 'Wittgenstein e a teoria da figuração', 'philosophical area': 'filosofia da linguagem'}|gs://blog-files-2024/all/pdf2/2020-09-14_Wittgenstein_e_a_teoria_da_figuração.pdf
{'authors': [{'author': 'Nascimento'}, {'author': 'Wittgenstein'}, {'author': 'Santo Agostinho'}], 'theme': 'referencialidade', 'philosophical area': 'linguagem'}|gs://blog-files-2024/all/pdf2/2020-10-03_Linguagem_Referencial.pdf
{'authors': [{'author': 'Luis Quissak'}, {'author': 'Heráclito'}], 'theme': 'Ego', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2020-10-08_Meu_ego.pdf
{'authors': [{'author': 'Ayer'}, {'author': 'Schwartz'}, {'author': 'Wittgenstein'}, {'author': 'Russell'}, {'author': 'Carnap'}, {'author': 'Neurath'}, {'author': 'Husserl'}], 'theme': 'Positivismo lógico', 'philosophical area': 'filosofia analítica'}|gs://blog-files-2024/all/pdf2/2020-10-18_O_programa_do_positivismo_lógico_[i].pdf
{'authors': [{'author': 'Quine'}, {'author': 'Schwartz'}, {'author': 'Hempel'}, {'author': 'Popper'}, {'author': 'Carnap'}, {'author': 'Kant'}], 'theme': 'Positivismo Lógico', 'philosophical area': 'Epistemologia'}|gs://blog-files-2024/all/pdf2/2020-11-02_Quine_e_os_problemas_do_positivismo_lógico_.pdf
{'authors': [{'author': 'Nicolelis'}, {'author': 'Shannon'}, {'author': 'Turing'}, {'author': 'Gödel'}, {'author': 'Libet'}, {'author': 'Prigogine'}, {'author': 'Abu'}], 'theme': 'Informação gödeliana anti-IA', 'philosophical area': 'epifenomenalismo'}|gs://blog-files-2024/all/pdf2/2020-12-03_Informação_gödeliana_anti-IA.pdf
{'authors': [{'author': 'Nicolelis'}, {'author': 'Young'}], 'theme': 'plasticidade cerebral', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2020-12-23_Sobre_a_plasticidade_cerebral_e_outros_princípios_de_seu_funcionamento_interno.pdf
{'authors': [{'author': 'Luis Quissak'}], 'theme': 'Sentido de uma vida incrédula', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2020-12-24_Sentido_de_uma_vida_incrédula.pdf
{'authors': [{'author': 'Kant'}, {'author': 'Sócrates'}, {'author': 'Luis Quissak'}], 'theme': None, 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-01-29_Kant,_Kant,_Kant.pdf
{'authors': [{'author': 'Kant'}, {'author': 'Hobbes'}, {'author': 'Spinoza'}, {'author': 'Pinzani'}, {'author': 'Alessandro Pinzani'}], 'theme': 'A solução da terceira antinomia na Crítica da razão pura', 'philosophical area': 'filosofia prática'}|gs://blog-files-2024/all/pdf2/2021-01-31_A_solução_da_terceira_antinomia_na_Crítica_da_razão_pura[i].pdf
{'authors': [{'author': 'Chomsky'}, {'author': 'Nathália Luiz de Freitas'}, {'author': 'Skinner'}], 'theme': 'A mente algorítmica', 'philosophical area': 'linguística'}|gs://blog-files-2024/all/pdf2/2021-02-01_A_mente_algorítmica.pdf
{'authors': [{'author': 'Skinner'}, {'author': 'Watson'}, {'author': 'Teixeira'}, {'author': 'Ryle'}, {'author': 'Descartes'}, {'author': 'Carnap'}, {'author': 'Fodor'}], 'theme': 'Behaviorismo', 'philosophical area': 'Psicologia'}|gs://blog-files-2024/all/pdf2/2021-02-09_Behaviorismo_de_Skinner[i].pdf
{'authors': [{'author': 'Carnap'}, {'author': 'Neurath'}, {'author': 'Hahn'}, {'author': "d'Alembert"}, {'author': 'Diderot'}, {'author': 'Ivan'}, {'author': 'Luis Quissak'}], 'theme': 'A disseminação da atitude científica pelo Círculo de Viena', 'philosophical area': 'Fiscalismo de Carnap, Ciência unificada, Utopia de Neurath, Fiscalismo como ferramenta'}|gs://blog-files-2024/all/pdf2/2021-02-11_A_disseminação_da_atitude_científica_pelo_Círculo_de_Viena.pdf
{'authors': [{'author': 'Carnap'}, {'author': 'Pizzutti'}, {'author': 'Liston'}, {'author': 'Quine'}, {'author': 'Frege'}, {'author': 'Russell'}, {'author': 'Descartes'}], 'theme': 'Aufbau', 'philosophical area': 'epistemology'}|gs://blog-files-2024/all/pdf2/2021-02-15_Aufbau.pdf
{'authors': [{'author': 'Carnap'}, {'author': 'Neurath'}, {'author': 'Popper'}, {'author': 'Reichenbach'}, {'author': 'Merton'}, {'author': 'Kuhn'}, {'author': 'Lakatos'}, {'author': 'Feyerabend'}, {'author': 'Mannheim'}, {'author': 'Fleck'}, {'author': 'Latour'}, {'author': 'Woolgar'}, {'author': 'Luis Quissak'}], 'theme': 'Introdução panorâmica à filosofia e sociologia da ciência do século XX', 'philosophical area': 'Filosofia da Ciência'}|gs://blog-files-2024/all/pdf2/2021-02-16_Introdução_panorâmica_à_filosofia_e_sociologia_da_ciência_do_século_XX.pdf
{'authors': [{'author': 'Aristóteles'}, {'author': 'Platão'}, {'author': 'Marx'}, {'author': 'Ellul'}, {'author': 'Weber'}, {'author': 'Heidegger'}, {'author': 'Rousseau'}, {'author': 'Horkheimer'}, {'author': 'Monterroza Ríos'}], 'theme': 'Filosofia da Tecnologia', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-02-23_Curto_panorama_da_Filosofia_da_Tecnologia.pdf
{'authors': [{'author': 'Luis Quissak'}], 'theme': 'O que você tem na mão?', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-02-26_O_que_você_tem_na_mão_.pdf
{'authors': [{'author': 'Agostino Cera'}, {'author': 'Anders'}, {'author': 'Nietzsche'}, {'author': 'Prometeu'}, {'author': 'Heidegger'}, {'author': 'Gehlen'}, {'author': 'Bloch'}, {'author': 'Ihde'}, {'author': 'Jelson Oliveira'}, {'author': 'Ivan Domingues'}, {'author': 'Luis Quissak'}], 'theme': 'Do "creatio ex nihilo" ao "reductio at nihil"', 'philosophical area': 'Filosofia da Tecnologia'}|gs://blog-files-2024/all/pdf2/2021-03-01_Do__creatio_ex_nihilo__ao__reductio_at_nihil_.pdf
{'authors': [{'author': 'Milton Vargas'}, {'author': 'Aristóteles'}, {'author': 'Heidegger'}, {'author': 'Julián Marías'}, {'author': 'Jaspers'}], 'theme': 'Ciência, técnica e realidade', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-03-03_Ciência,_técnica_e_realidade.pdf
{'authors': [{'author': 'Álvaro Vieira Pinto'}, {'author': 'Freitas'}, {'author': 'David Ricardo'}, {'author': 'Heidegger'}, {'author': 'Paulo Freire'}], 'theme': 'trabalho', 'philosophical area': 'existencialismo'}|gs://blog-files-2024/all/pdf2/2021-03-05_Uma_introdução_ao_pensamento_de_Álvaro_Vieira_Pinto.pdf
{'authors': [{'author': 'Alberto Cupani'}, {'author': 'Carl Mitcham'}, {'author': 'Bunge'}, {'author': 'Kapp'}, {'author': 'Simondon'}, {'author': 'Rousseau'}, {'author': 'Jaspers'}, {'author': 'Heidegger'}, {'author': 'Ortega y Gasset'}, {'author': 'Ellul'}, {'author': 'Foucault'}, {'author': 'Feenberg'}, {'author': 'Paul Durbin'}, {'author': 'Rapp'}], 'theme': 'Filosofia da Tecnologia', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-03-06_Catálogo_tecnológico.pdf
{'authors': [{'author': 'Kant'}, {'author': 'Hume'}, {'author': 'Mitcham'}, {'author': 'Cupani'}], 'theme': 'O despertar de um sono profundamente dogmático', 'philosophical area': 'Filosofia da Tecnologia'}|gs://blog-files-2024/all/pdf2/2021-03-07_O_despertar_de_um_sono_profundamente_dogmático.pdf
{'authors': [{'author': 'Bacca'}, {'author': 'Vasconcelos'}, {'author': 'Luis Carlos Martín Jiménez'}, {'author': 'Kapp'}, {'author': 'Ortega y Gasset'}, {'author': 'Jelson Oliveira'}, {'author': 'Ivan Domingues'}, {'author': 'Juan David García Bacca'}, {'author': 'Bruno Vasconcelos de Almeida'}, {'author': 'Helerbrock, Rafael'}, {'author': 'Feyerabend'}, {'author': 'Han'}, {'author': 'Anders'}], 'theme': 'Technology', 'philosophical area': 'Philosophy of Technology'}|gs://blog-files-2024/all/pdf2/2021-03-13_Elogio_da_Técnica.pdf
{'authors': [{'author': 'Milton Vargas'}, {'author': 'Aristóteles'}, {'author': 'Tales'}, {'author': 'Euclides'}, {'author': 'Platão'}, {'author': 'Aristóteles'}, {'author': 'São Tomas'}, {'author': 'Galileu'}, {'author': 'Leibniz'}, {'author': 'Jung'}, {'author': 'Kierkegaard'}, {'author': 'Nietzsche'}, {'author': 'Heidegger'}, {'author': 'Luis Quissak'}, {'author': 'Julián Marías'}, {'author': 'Ortega y Gasset'}], 'theme': 'Metafísica', 'philosophical area': 'Filosofia'}|gs://blog-files-2024/all/pdf2/2021-03-14_Girando_em_torno_da_metafísica.pdf
{'authors': [{'author': 'Álvaro Vieira Pinto'}, {'author': 'Platão'}, {'author': 'Aristóteles'}, {'author': 'Sófocles'}], 'theme': 'O homem maravilhado', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-03-16_O_homem_maravilhado.pdf
{'authors': [{'author': 'Ortega y Gasset'}, {'author': 'Cupani'}, {'author': 'Gasset'}], 'theme': 'As circunstâncias da vida', 'philosophical area': 'raciovitalismo'}|gs://blog-files-2024/all/pdf2/2021-03-17_As_circunstâncias_da_vida.pdf
{'authors': [{'author': 'Albert Borgmann'}, {'author': 'Heidegger'}, {'author': 'Baudrillard'}, {'author': 'Derrida'}, {'author': 'Lyotard'}, {'author': 'Arthur Kroker'}, {'author': 'Byung-Chul Han'}, {'author': 'Jelson Oliveira'}, {'author': 'Ivan Domingues'}, {'author': 'Luiz Adriano Gonçalves Borges'}, {'author': 'Higgs'}, {'author': 'Light'}, {'author': 'Strong'}, {'author': 'Shannon Vallor'}, {'author': 'Alister MacIntyre'}, {'author': 'Charles Taylor'}, {'author': 'Michael Sandel'}, {'author': 'Michael Walzer'}], 'theme': 'Em busca das práticas focais', 'philosophical area': 'Filosofia da Tecnologia'}|gs://blog-files-2024/all/pdf2/2021-03-27_Em_busca_das_práticas_focais.pdf
{'authors': [{'author': 'Vargas'}, {'author': 'Platão'}, {'author': 'Theudio'}, {'author': 'Euclides'}, {'author': 'Aristóteles'}], 'theme': 'A matemática e a metafísica grega', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-04-02_A_matemática_e_a_metafísica_grega.pdf
{'authors': [{'author': 'Vieira Pinto'}, {'author': 'Vaihinger'}, {'author': 'Luis Quissak'}], 'theme': 'A era tecnológica como ideologia', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-04-03_A_era_tecnológica_como_ideologia.pdf
{'authors': [{'author': 'Heidegger'}, {'author': 'Cupani, Alberto'}, {'author': 'Vargas'}, {'author': 'Anders'}], 'theme': 'técnica', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-04-04_Breve_olhar_de_Heidegger_sobre_a_técnica.pdf
{'authors': [{'author': 'Mario Bunge'}, {'author': 'Luis Quissak'}, {'author': 'Cupani'}, {'author': 'Jelson Oliveira'}, {'author': 'Ivan Domingues'}, {'author': 'Dreyfus'}, {'author': 'Searle'}, {'author': 'Nicolelis'}, {'author': 'Arendt'}, {'author': 'Habermas'}], 'theme': 'Filosofia da Tecnologia', 'philosophical area': 'Filosofia da Tecnologia'}|gs://blog-files-2024/all/pdf2/2021-04-10_Uma_visão_otimista_da_filosofia_da_tecnologia.pdf
{'authors': [{'author': 'Aristóteles'}, {'author': 'Vargas'}, {'author': 'Luis Quissak'}], 'theme': 'Causalidade, acaso e necessidade em Aristóteles', 'philosophical area': 'filosofia'}|gs://blog-files-2024/all/pdf2/2021-04-13_Causalidade,_acaso_e_necessidade_em_Aristóteles.pdf
{'authors': [{'author': 'Luis Quissak'}, {'author': 'Álvaro Vieira Pinto'}], 'theme': 'filosofia da tecnologia autêntica', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-04-19_Para_uma_filosofia_da_tecnologia_autêntica.pdf
{'authors': [{'author': 'Luis Quissak'}], 'theme': 'Technology, a dilemma', 'philosophical area': 'Autonomy'}|gs://blog-files-2024/all/pdf2/2021-04-22_Tecnologia,_um_dilema.pdf
{'authors': [{'author': 'Gehlen'}, {'author': 'Kapp'}, {'author': 'McLuhan'}, {'author': 'Cupani'}, {'author': 'Arnold Gehlen'}], 'theme': 'técnica', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-04-24_Quando_a_técnica_extrapola_seu_valor_moral.pdf
{'authors': [{'author': 'Rodrigues'}, {'author': 'Fernandes'}, {'author': 'Descartes'}, {'author': 'Canguilhem'}, {'author': 'Georges Canguilhem'}, {'author': 'Marco Aurélio Martins Rodrigues'}, {'author': 'Maurício Fernandes'}, {'author': 'Jelson Oliveira'}, {'author': 'Ivan Domingues'}], 'theme': 'Sobre o útero máquina', 'philosophical area': 'Filosofia da Tecnologia'}|gs://blog-files-2024/all/pdf2/2021-05-02_Sobre_o_útero_máquina.pdf
{'authors': [{'author': 'Aristóteles'}, {'author': 'Vargas'}, {'author': 'São Jerônimo'}, {'author': 'Agostinho'}, {'author': 'Santo Anselmo'}, {'author': 'São Tomás'}, {'author': 'Bacon'}, {'author': 'Occam'}, {'author': 'Galileu'}, {'author': 'Luis Quissak'}], 'theme': 'Primeiro se crê, depois se prova que há razão em crer', 'philosophical area': 'filosofia da ciência'}|gs://blog-files-2024/all/pdf2/2021-05-08_Primeiro_se_crê,_depois_se_prova_que_há_razão_em_crer.pdf
{'authors': [{'author': 'Vieira'}, {'author': 'Sartre'}], 'theme': 'O projeto que transforma a realidade material', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-05-11_O_projeto_que_transforma_a_realidade_material.pdf
{'authors': [{'author': 'Simondon'}, {'author': 'Cupani, Alberto'}], 'theme': 'Evolução do objeto técnico', 'philosophical area': 'Filosofia da tecnologia'}|gs://blog-files-2024/all/pdf2/2021-05-15_Para_uma_educação_técnica,_que_compreenda_a_evolução_do_objeto.pdf
{'authors': [{'author': 'Luis Quissak'}], 'theme': 'Apropriação', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-05-19_Apropriação.pdf
{'authors': [{'author': 'Craia'}, {'author': 'Deleuze'}, {'author': 'Jelson Oliveira'}, {'author': 'Ivan Domingues'}, {'author': 'Eladio C. P. Craia'}], 'theme': 'relação imanente entre univocidade técnica e multiplicidade tecnológica', 'philosophical area': 'Ontologia da Diferença'}|gs://blog-files-2024/all/pdf2/2021-05-29_Sobre_a_relação_imanente_entre_univocidade_técnica_e_multiplicidade_tecnológica.pdf
{'authors': [{'author': 'Vieira Pinto'}, {'author': 'Simondon'}, {'author': 'Platão'}, {'author': 'Aristóteles'}, {'author': 'Marx'}, {'author': 'Hegel'}, {'author': 'Abelardo Barbosa'}, {'author': 'Lavoisier'}, {'author': 'Fukuyama'}], 'theme': 'Filosofia além do tempo', 'philosophical area': 'filosofia da tecnologia'}|gs://blog-files-2024/all/pdf2/2021-06-04_Filosofia_além_do_tempo.pdf
{'authors': [{'author': 'Vargas'}, {'author': 'Ptolomeu'}, {'author': 'Santo Isidoro de Sevilha'}, {'author': 'Colombo'}, {'author': 'da Vinci'}, {'author': 'Galileu'}, {'author': 'Kepler'}, {'author': 'Paracelso'}, {'author': 'Copérnico'}, {'author': 'Leonardo'}, {'author': 'Cláudio Ptolomeu'}], 'theme': 'O Critério Renascentista da Verdade, a visão direta', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-06-06_O_Critério_Renascentista_da_Verdade,_a_visão_direta.pdf
{'authors': [{'author': 'Foucault'}, {'author': 'Luis Quissak'}], 'theme': 'Technology', 'philosophical area': 'Genealogy'}|gs://blog-files-2024/all/pdf2/2021-06-11_Tecnomedo.pdf
{'authors': [{'author': 'Álvaro Vieira'}, {'author': 'Toynbee'}, {'author': 'Arnold Joseph Toynbee'}], 'theme': 'Sobre uma era tecnológica que sempre exisitiu', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-06-13_Sobre_uma_era_tecnológica_que_sempre_exisitiu.pdf
{'authors': [{'author': 'Lewis Mumford'}, {'author': 'Cupani'}, {'author': 'Bacon'}, {'author': 'Leonardo'}, {'author': 'Vieira Pinto'}], 'theme': 'A construção do conceito do mito da máquina mostra que a técnica evolui enquanto a vida humana é depreciada', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-06-19_Lewis_Mumford_e_a_visão_histórica_da_tecnologia.pdf
{'authors': [{'author': 'Luis Quissak'}], 'theme': 'Fugir', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-06-23_Fuja!.pdf
{'authors': [{'author': 'Luis Quissak'}, {'author': 'Bunge'}, {'author': 'Cupani'}], 'theme': 'relações tecnológicas', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-06-24_Sobre_relações_tecnológicas.pdf
{'authors': [{'author': 'Milton Vargas'}, {'author': 'Platão'}, {'author': 'Aristóteles'}, {'author': 'Euclides'}, {'author': 'Santo Anselmo'}, {'author': 'São Tomás'}, {'author': 'Santo Agostinho'}, {'author': 'Julián Marias'}, {'author': 'Galileu'}, {'author': 'Ptolomeu'}, {'author': 'Colombo'}, {'author': 'Bacon'}, {'author': 'Occam'}, {'author': 'Jung'}, {'author': 'Jaspers'}], 'theme': 'Sobre a evolução científica da antiguidade ao renascimento', 'philosophical area': 'filosofia da tecnologia'}|gs://blog-files-2024/all/pdf2/2021-07-06_Sobre_a_evolução_científica_da_antiguidade_ao_renascimento.pdf
{'authors': [{'author': 'Luis Quissak'}], 'theme': 'Renascimento', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-07-10_Renascimento_-_um_parênteses_na_história.pdf
{'authors': [{'author': 'Gunther Anders'}, {'author': 'Juan David García Bacca'}, {'author': 'Albert Borgmann'}, {'author': 'Mario Bunge'}, {'author': 'Georges Canguilhem'}, {'author': 'Gilles Deleuze'}, {'author': 'Ortega y Gasset'}, {'author': 'Heidegger'}, {'author': 'Arnold Gehlen'}, {'author': 'Simondon'}, {'author': 'Lewis Mumford'}], 'theme': 'Filosofia da Tecnologia', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-07-11_Catálogo_de_autores_da_Filosofia_da_Tecnologia_-_primeira_lista.pdf
{'authors': [{'author': 'Álvaro Vieira Pinto'}, {'author': 'Luis Quissak'}], 'theme': 'technology', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-07-13_Em_face_da_“era_tecnológica”.pdf
{'authors': [{'author': 'Ellul'}, {'author': 'Mocellin'}, {'author': 'Aristóteles'}, {'author': 'Jelson Oliveira'}, {'author': 'Ivan Domingues'}, {'author': 'Jacques Ellul'}, {'author': 'Vanessa Delazeri Mocellin'}], 'theme': 'técnica', 'philosophical area': 'Filosofia da Tecnologia'}|gs://blog-files-2024/all/pdf2/2021-07-21_Em_busca_do_método_mais_eficaz.pdf
{'authors': [{'author': 'Galileu'}, {'author': 'Miguel Reale'}, {'author': 'Ortega y Gasset'}, {'author': 'Vargas'}], 'theme': 'Sobre uma ciência que não é feita somente de conjeturas, mas comprovada pela experiência', 'philosophical area': 'ciência moderna'}|gs://blog-files-2024/all/pdf2/2021-07-22_Primeiro_se_concebe_com_a_mente.pdf
{'authors': [{'author': 'Luis Quissak'}], 'theme': 'Technology', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-07-27_Essência_Tecnológica.pdf
{'authors': [{'author': 'Álvaro Vieira'}, {'author': 'Luis Quissak'}], 'theme': 'A máquina como construção social', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-07-31_A_máquina_como_construção_social.pdf
{'authors': [{'author': 'Hobbes'}, {'author': 'Platus'}], 'theme': 'Mediação', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-08-26_Mediação_e_sua_ausência.pdf
{'authors': [{'author': 'Feenberg'}, {'author': 'Pinch'}, {'author': 'Bijker'}, {'author': 'Winner'}, {'author': 'Jelson Oliveira'}, {'author': 'Ivan Domingues'}, {'author': 'Andrew Feenberg'}, {'author': 'Cristiano Cordeiro Cruz'}], 'theme': 'Democratization of Technology', 'philosophical area': 'Critical Theory'}|gs://blog-files-2024/all/pdf2/2021-08-28_Democracia_Tecnológica.pdf
{'authors': [{'author': 'Agostinho'}, {'author': 'Platão'}, {'author': 'Porfírio'}, {'author': 'Aristóteles'}, {'author': 'Plotino'}, {'author': 'Cícero'}, {'author': 'Salústio'}, {'author': 'Virgílio'}, {'author': 'Moacyr Novaes'}, {'author': 'Luis Quissak'}], 'theme': 'Regresso da Alma', 'philosophical area': 'filosofia'}|gs://blog-files-2024/all/pdf2/2021-09-06_O_tema_do_Regresso_da_Alma_em_Agostinho.pdf
{'authors': [{'author': 'Haraway'}, {'author': 'Cecilia'}, {'author': 'Sócrates'}, {'author': 'Jelson Oliveira'}, {'author': 'Ivan Domingues'}, {'author': 'Cecília de Souza Neves'}], 'theme': 'Ciborgues e "espécies companheiras" contra a hegemonia do homem tradicional-liberal', 'philosophical area': 'antropologia filosófica'}|gs://blog-files-2024/all/pdf2/2021-09-15_Ciborgues_e__espécies_companheiras__contra_a_hegemonia_do_homem_tradicional-libe.pdf
{'authors': [{'author': 'Paulo Freire'}, {'author': 'Ernani Maria Fiori'}], 'theme': 'Pedagogia do Oprimido', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-09-19_Pedagogia_do_Oprimido_-_Prefácio_#pf100.pdf
{'authors': [{'author': 'Luis Quissak'}], 'theme': 'Um vírus', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-09-22_Um_vírus.pdf
{'authors': [{'author': 'Leroi-Gourhan'}, {'author': 'Deleuze'}, {'author': 'Simondon'}, {'author': 'Stiegler'}, {'author': 'Latour'}, {'author': 'Jelson Oliveira'}, {'author': 'Ivan Domingues'}, {'author': 'André Leroi-Gourhan'}, {'author': 'Luís Hernandes Matos Leite'}, {'author': 'Luiz Henrique de Lacerda Abrahão'}, {'author': 'Luis Quissak'}], 'theme': 'A mão que liberta, lidera. Mas, até quando?', 'philosophical area': 'filosofia da técnica'}|gs://blog-files-2024/all/pdf2/2021-09-26_A_mão_que_liberta,_lidera._Mas,_até_quando_.pdf
{'authors': [{'author': 'Kant'}, {'author': 'Hegel'}, {'author': 'Marx'}, {'author': 'Mascaro'}, {'author': 'Safatle'}, {'author': 'Vitor Lima'}], 'theme': 'Liberalismo, nazismo e comunismo', 'philosophical area': 'Filosofia'}|gs://blog-files-2024/all/pdf2/2021-09-30_Kant,_Hegel,_Marx_-_Anotações.pdf
{'authors': [{'author': 'Luis Quissak'}], 'theme': 'Pós-verdade', 'philosophical area': 'pós-modernismo'}|gs://blog-files-2024/all/pdf2/2021-10-02_Pós-verdade_.pdf
{'authors': [{'author': 'Ihde'}, {'author': 'Cupani'}, {'author': 'Luis Quissak'}], 'theme': 'Relações homem-tecnologia', 'philosophical area': 'Fenomenologia'}|gs://blog-files-2024/all/pdf2/2021-10-10_IA_na_base_da_antítese_homem-máquina.pdf
{'authors': [{'author': 'Dreyfus'}, {'author': 'Heidegger'}, {'author': 'Merleau-Ponty'}, {'author': 'Wittgenstein'}, {'author': 'Descartes'}, {'author': 'Churchland'}, {'author': 'Searle'}, {'author': 'Cupani'}, {'author': 'Alberto'}, {'author': 'Shannon'}, {'author': 'Hobbes'}, {'author': 'Leibniz'}, {'author': 'Kant'}, {'author': 'Frege'}, {'author': 'Boole'}, {'author': 'Babbage'}, {'author': 'Turing'}, {'author': 'Newell-Simon'}], 'theme': 'Inteligência Artificial', 'philosophical area': 'Filosofia da Tecnologia'}|gs://blog-files-2024/all/pdf2/2021-10-12_IA_na_base_da_antítese_homem-máquina.pdf
{'authors': [{'author': 'Lemos'}, {'author': 'Aristóteles'}, {'author': 'Muniz Sodré'}, {'author': 'Heidegger'}, {'author': 'Newton'}], 'theme': 'Dataficação da vida', 'philosophical area': 'Bios'}|gs://blog-files-2024/all/pdf2/2021-10-24_Dataficação_da_vida.pdf
{'authors': [{'author': 'Frege'}, {'author': 'Naidon'}, {'author': 'Luis Quissak'}], 'theme': 'A identidade de Vênus', 'philosophical area': 'filosofia da linguagem'}|gs://blog-files-2024/all/pdf2/2021-11-08_A_identidade_de_Vênus,_segundo_Frege.pdf
{'authors': [{'author': 'Ockham'}, {'author': 'Vitor'}, {'author': 'Aristóteles'}, {'author': 'Boécio'}, {'author': 'Porfírio'}, {'author': 'Platão'}, {'author': 'São Tomás'}], 'theme': 'Sobre Ockham e a querela dos universais', 'philosophical area': 'filosofia'}|gs://blog-files-2024/all/pdf2/2021-11-11_Notas_sobre_Ockham.pdf
{'authors': [{'author': 'van Dijck'}, {'author': 'Snowden'}, {'author': 'Mayer-Schoenberger'}, {'author': 'Cukier'}, {'author': 'Yuval Harari'}, {'author': 'Bruno Latour'}, {'author': 'Luis Quissak'}], 'theme': 'privacidade e segurança a partir dos vazamentos de Snowden', 'philosophical area': 'dataísmo'}|gs://blog-files-2024/all/pdf2/2021-11-15_Um_debate_sobre_privacidade_e_segurança_a_partir_dos_vazamentos_de_Snowden.pdf
{'authors': [{'author': 'Bruno Latour'}, {'author': 'Willian James'}, {'author': 'Bush'}], 'theme': 'aquecimento global', 'philosophical area': 'pragmatismo'}|gs://blog-files-2024/all/pdf2/2021-11-24_Seita_do_aquecimento.pdf
{'authors': [{'author': 'Bruno Latour'}, {'author': 'Luis Quissak'}, {'author': 'Galileu'}, {'author': 'Michel Serres'}, {'author': 'Antonio Silvio Hendges'}, {'author': 'Paul Crutzen'}, {'author': 'Vandana Shiva'}], 'theme': 'climate change', 'philosophical area': 'philosophy of science'}|gs://blog-files-2024/all/pdf2/2021-11-28_If_you_see_something_say_something.pdf
{'authors': [{'author': 'Luis Quissak'}], 'theme': None, 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-12-19_Cidade_.pdf
{'authors': [{'author': 'Luis Quissak'}], 'theme': 'Químicos orgânicos em Marte', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-12-24_Químicos_orgânicos_em_Marte.pdf
{'authors': [{'author': 'Galileu'}, {'author': 'Lovelock'}, {'author': 'Latour'}, {'author': 'Whitehead'}, {'author': 'Pasteur'}, {'author': 'Margulis'}, {'author': 'Darwin'}], 'theme': 'Gaia', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2021-12-31_There's_only_Gaia_but_Gaia_is_not_One.pdf
{'authors': [{'author': 'Fourier'}, {'author': 'Tyndall'}, {'author': 'Charles David Keelling'}], 'theme': 'Base física do efeito estufa e aquecimento global', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2022-01-10_Base_física_do_efeito_estufa_e_aquecimento_global.pdf
{'authors': [{'author': 'Latour'}, {'author': 'Crutzen'}, {'author': 'Zalasiewicz'}, {'author': 'Sloterdijk'}, {'author': 'Heidegger'}, {'author': 'Tyrrell'}, {'author': 'Lovelock'}, {'author': 'Keeling'}, {'author': 'Carl Sagan'}, {'author': 'Atlas'}, {'author': 'Solterdijk'}, {'author': 'Espinosa'}], 'theme': 'Antropoceno', 'philosophical area': None}|gs://blog-files-2024/all/pdf2/2022-01-19_O_Antropoceno_e_a_nossa_visão_de_mundo.pdf
