summ;url
"O documento trata do conceito de **emergentismo** e o define como a criação de novas propriedades a partir de uma microestrutura de um sistema. Os autores argumentam que uma teoria fisicalista emergente deve se comprometer com o **naturalismo** - em oposição a entidades sobrenaturais - e com o **monismo físico** - todas as entidades são constituídas de partes físicas e seguem leis físicas.  O emergentismo se caracteriza por propriedades novas que emergem em sistemas complexos, não presentes em suas partes separadas. George Henry Lewes, por exemplo, cita o caso da água: ""não sabemos como a Água emerge do Oxigênio e Hidrogênio. O fato da emergência nós conhecemos; e podemos estar seguros de que o que emerge é a expressão de suas condições"".  Conwy Lloyd Morgan, que usou o conceito de emergência para a teoria da evolução biológica, argumenta que o desenvolvimento advém tanto de mudanças mecanicistas quanto de efeitos emergentes que surgem no nível da vida, fora do ornamento físico mecanicista.  Charlie Dunbar Broad, por sua vez, defende a emergência na filosofia da mente, permitindo conciliar materialismo com não reducionismo. Roger Sperry, por outro lado, acredita que os fenômenos mentais não estão no nível neuronal, mas sim em uma camada acima, holista. Ele defende a tese da _causação descendente_, onde a consciência poderia controlar o cérebro. Jaegwon Kim, por sua vez, acredita que o universo físico teria um ""fechamento causal"", não havendo espaço para uma relação causal de natureza mental.  O documento conclui com a observação de que, apesar das divergências, o conceito de emergência tem sido fundamental para a filosofia da mente e da ciência, possibilitando a discussão de temas complexos como a relação entre mente e corpo e a origem da consciência. "; gs://blog-files-2024/all/pdf2/2020-03-08_Emergentismo.pdf
"O documento expõe a visão de Eben Alexander, neurocirurgião, sobre a consciência e a vida após a morte.  Alexander teve uma experiência de quase-morte e afirma que a consciência não se limita ao cérebro físico. Ele argumenta que a consciência é muito mais abrangente, um ""universo"" que inclui o cérebro e a experiência física, mas também se estende para além deles.  Para defender sua visão, Alexander aponta para a ocorrência de fenômenos clínicos que desafiam a compreensão da consciência como produto exclusivo do cérebro. Ele cita o exemplo de pacientes com demência que, perto da morte, mostram clareza de pensamento e interação, assim como o caso de pessoas com autismo que podem apresentar habilidades extraordinárias, como memória impecável, cálculo e criatividade musical.  Alexander também cita o trabalho de Penfield, que usava estimulação elétrica do cérebro para estudar a epilepsia. Penfield descobriu que, ao estimular áreas específicas do cérebro, as pessoas não sentiam vontade própria, apenas respondiam à estimulação.    Para Alexander, a experiência de Penfield sugere que o cérebro é uma limitação para a consciência, em vez de seu criador. Ele acredita que a consciência é ilimitada e que a experiência física, como a vida no corpo, é apenas uma pequena parte dela.   Ele conclui dizendo que a consciência é mais do que um ""pequeno voz na cabeça"", como se pensa comumente. Para ele, a consciência está além do cérebro e é livre das limitações do corpo.  "; gs://blog-files-2024/all/pdf2/2020-03-14_Is_there_afterlife_[i].pdf
O artigo discute a questão da **mesmidade**, ou seja, a identidade pessoal ao longo do tempo. O autor, Claudio Costa, analisa os critérios usados para definir a identidade pessoal, dividindo-os em duas categorias: **físicos e psicológicos**.  * **Critérios físicos:**      * **Continuidade corporal:** O autor refuta a ideia de que o corpo define a identidade pessoal, pois um corpo morto não é mais uma pessoa.     * **Continuidade cerebral:** Um cérebro preservado em formol ou um cérebro em coma não configuram a identidade pessoal.     * **Teletransporte:** Para analisar a questão da mesmidade em relação ao teletransporte, Costa cita o filósofo Derek Parfit que afirma que a pessoa original não existe mais, restando apenas uma cópia. O autor questiona a validade da continuidade física substantiva para definir a identidade pessoal, pois se a cópia gerada por teletransporte fosse multiplicada, não haveria como definir qual seria a pessoa original.  * **Critérios psicológicos:**      * **Memória pessoal:**  John Locke afirmava que a memória pessoal define a identidade pessoal. No entanto, o autor argumenta que o caso de um indivíduo que perdeu a memória, mas conserva traços psicológicos, demonstra que a memória não é o único critério para definir a identidade pessoal.  * **Critérios mistos:**     * **Regra P:**  O autor propõe a Regra P, que considera um critério mínimo para a identidade pessoal: a **continuidade física substantiva** ou a **conexão física causal**,  e a **persistência da personalidade e caráter** ou a **persistência da memória proposicional e de habilidades**.   O artigo termina com a conclusão de que não existe uma condição objetiva para analisar a questão da identidade pessoal. ; gs://blog-files-2024/all/pdf2/2020-03-25_Critérios_de_Mesmidade[i].pdf
"O texto aborda a radicalização de um tipo de opinião a favor de ""direitos individuais"", que traz a reboque um empreendedorismo cego aliado ao cerceamento do debate. O autor critica a negação da ciência, o apego ao Deus provedor das igrejas e o movimento direitista que se apodera das mídias sociais para alienar a maioria da população.   O autor descreve a ascensão de um novo messias em 2018 e as consequências de sua eleição, como a proliferação de robôs virtuais a serviço do gabinete do ódio e a degradação da inteligência coletiva. Ele argumenta que a classe média se perdeu, buscando apenas migalhas e se tornando cada vez mais emburrecida.   O autor expressa compaixão pela classe média, afirmando que ela está além das possibilidades e incapaz de lidar com a crítica. Ele critica a criação de mitos brucutus e artificiais, e aponta a existência de debates na esquerda, nos blogs e na academia, mas reconhece que a classe média só recebe as sobras desses debates.   O autor conclui com uma reflexão sobre a responsabilidade da sociedade na formação da classe média, questionando se ela merece a situação em que se encontra. Ele critica o discurso raso e o viver utilitário que geram uma sociedade hipócrita e mesquinha, mas argumenta que a classe média acredita estar feliz. O autor reconhece a sua própria soberba, mas enfatiza que todos estão apenas aqui para usufruir enquanto for possível e deixarem, pois depois disso será apenas pó.    O texto não inclui imagens, tabelas ou gráficos. "; gs://blog-files-2024/all/pdf2/2020-03-26_Terraplanismo.pdf
"O poema “Não tem ninguém na rua” de **28/03/2020** é uma reflexão sobre a solidão, a percepção e a realidade durante o isolamento social. O eu lírico, observando a rua vazia da janela, afirma que não há ninguém presente, mas questiona a própria observação, reconhecendo que a solidão pode ser um obstáculo para enxergar a vida ao redor. A falta de pessoas na rua é vista como um reflexo da crença individual e da recusa em acreditar na existência de outros.  O poema critica a visão limitada do eu lírico, que só vê o que quer e não o que realmente existe.  Apesar de negar a presença de outras pessoas, o eu lírico admite que elas estão lá, apenas invisíveis aos seus olhos.  Ele convida o leitor a questionar a própria percepção, a ir além do que é visível e a reconhecer a presença da vida, mesmo em tempos de isolamento.  O poema usa a imagem da rua vazia como um símbolo da solidão, mas também como um convite à reflexão sobre a própria percepção da realidade.   O poema convida o leitor a:  * **Reconhecer a existência de outros seres vivos, mesmo quando a solidão é aparente:** “É você que não vê.” * **Superar a crença individual e a recusa em enxergar o que está além da própria percepção:** ""Só crê em você.” * **Reconhecer que a vida continua a existir mesmo em tempos difíceis:** ""Tem muita coisa."" * **Aceitar a presença da vida, mesmo quando parece distante:** ""Tem gente que você não vê.""  O poema termina com uma pergunta aberta: ""Você só o quer, não tem ninguém?""  A pergunta convida o leitor a refletir sobre a própria solidão e sobre as escolhas que levam a esse sentimento. "; gs://blog-files-2024/all/pdf2/2020-03-28_Não_tem_ninguém_na_rua.pdf
O documento é um texto sobre livre arbítrio, no qual uma neurocientista, Thalia Wheatley, argumenta que a noção de livre arbítrio é uma ilusão. Para defender seu argumento, ela cita experimentos que mostram que é possível fazer com que pessoas realizem ações sem que elas sintam que foram elas mesmas que as realizaram. A pesquisa de Wheatley sugere que a sensação de fazer algo não é relevante, e que, pelo menos para ações simples, não precisamos ter consciência de que estamos agindo. Ela conclui seu argumento afirmando que, embora suas pesquisas ainda estejam em estágio inicial, elas representam um ponto de partida para que filósofos comecem a pensar sobre o livre arbítrio de uma nova perspectiva.  ; gs://blog-files-2024/all/pdf2/2020-04-01_Decoupling_the_decision[i].pdf
"O texto reflete sobre a situação dos burgueses em tempos de pandemia. O autor argumenta que, antes da pandemia, os burgueses viviam em uma bolha de conforto e segurança, com suas necessidades básicas atendidas por meio de serviços e tecnologias. O isolamento social, porém, trouxe uma nova realidade, forçando os burgueses a lidar com a proximidade da miséria e da doença.  O texto destaca que a fronteira entre o mundo real e o virtual se tornou tênue. O que antes era distante, como a pobreza e a doença, agora está presente na rua. As necessidades básicas, como comida e água, já não são garantidas pela mesma facilidade.  O autor utiliza o estádio do Pacaembu como exemplo de como a pandemia impacta a vida dos burgueses, que antes o viam como um local de lazer e entretenimento e agora o veem como um hospital de campanha. A pandemia, segundo o autor, obriga os burgueses a encarar uma realidade que antes era ignorada.   A frase final, ""Sabemos que não, mas até quando o não sair é nosso lenitivo?"",  questiona o quão confortável a bolha de conforto dos burgueses se tornou,  deixando implícito que  a permanência na bolha se tornou um mecanismo de fuga da realidade, mas que esta fuga não é sustentável a longo prazo.  "; gs://blog-files-2024/all/pdf2/2020-04-07_Nunca_fomos_tão_burgueses.pdf
O artigo “A consciência subjetiva é parte da realidade” de Kleber Bez B. Candiotto discute a filosofia de John Searle e suas críticas ao dualismo e ao materialismo, que são as duas principais correntes filosóficas que tentam explicar a relação entre mente e corpo.  O texto argumenta que Searle defende a irredutibilidade da consciência, ou seja, a ideia de que a consciência não pode ser reduzida a processos materiais. Ele aponta que o materialismo, ao tentar negar a subjetividade, acaba por aderir ao vocabulário dualista, pois o mentalismo, como a subjetividade, está intrinsecamente ligado ao conceito de objetividade. Para ele, a consciência é um fenômeno biológico natural, que se manifesta através da intencionalidade, ou seja, a capacidade de se relacionar com o mundo.  O texto defende que a ciência, ao se basear em fenômenos mensuráveis, acaba por ignorar a subjetividade. Para Searle, a consciência não pode ser explicada apenas por meio de processos físicos, pois ela também tem um caráter qualitativo e subjetivo.  O artigo critica a distinção entre corpo e mente, defendendo que essa separação é um erro conceitual. O problema, segundo o texto, está na má compreensão da linguagem e nas divergências no uso dos termos “objetivo” e “subjetivo”. Para solucionar essa questão, é preciso buscar alternativas para rejeitar as pressuposições categóricas de corpo-mente, matéria-consciência e compreender a consciência como um fenômeno biológico baseado em uma ontologia subjetiva.   O artigo aponta que a filosofia de Searle representa um novo rumo para a filosofia da mente, rompendo com o dualismo e o materialismo e defendendo uma visão mais integrada da consciência. ; gs://blog-files-2024/all/pdf2/2020-04-10_A_consciência_subjetiva_é_parte_da_realidade_.pdf
"Este texto é um excerto da obra de Daniel Dennett sobre o tema da consciência. Dennett argumenta que não existe um local no cérebro onde as decisões são tomadas e onde temos controle sobre tudo. O que existe é uma batalha complexa dentro do cérebro, e é impossível determinar o que é consciência, pré-consciência, pós-consciência etc. A linha que separa essas categorias é como uma linha do equador, uma linha ilusória que não podemos ver ou lidar. A chave para entender esse processo é a noção de ""corrente de consciência"", que é um fluxo constante de informações que competem por atenção no cérebro. Quando uma informação chega ao topo dessa corrente, ela se torna a nossa ""consciência"" naquele momento. No entanto, Dennett argumenta que somos frequentemente enganados quanto à nossa capacidade de tomar decisões conscientes, e que essa ilusão se assemelha ao ponto de vista cartesiano. A analogia da linha do equador serve para ilustrar que a divisão entre consciência e outras formas de processamento mental é artificial e ilusória. A linha do equador, assim como a distinção entre consciência e pré-consciência, não é uma linha real, mas um conceito abstrato que criamos para tentar compreender o funcionamento complexo do cérebro. "; gs://blog-files-2024/all/pdf2/2020-04-14_The_Equator_Line[i].pdf
"O texto é um poema sobre a pandemia de COVID-19, expressando a frustração e a incerteza que o vírus trouxe. O autor descreve o coronavírus como um intruso indesejado que invadiu nossas vidas, e questiona como podemos lidar com ele.  O poema começa com a chegada inesperada do coronavírus e o seu desejo de viver, em contraste com a possibilidade de o homem não querer viver. Apesar de o homem poder optar por não viver, o coronavírus, como um ser simples, não tem essa opção e busca se multiplicar.  O autor expõe a ineficácia das nossas ideias e ações contra o vírus, com a frase ""Tem muita ideia e coronga, mas tem ideia pra matar coronga?"". No final, o autor se questiona sobre o futuro, expressando a incerteza de como será a vida após a pandemia: ""Se o coronga vai, eu vou. Pa onde???"", sem uma resposta clara.  "; gs://blog-files-2024/all/pdf2/2020-04-18_Xô_coronga.pdf
"O texto aborda a teoria da mente de John Searle, argumentando que ele rejeita o dualismo e o monismo, propondo uma abordagem que trata a consciência como um fenômeno biológico natural, irredutível, mas que se naturaliza pelo fisicalismo, o que reduz o mental a processos físicos.   A principal crítica a Searle é que a sua abordagem deprecia o estudo da consciência e não leva em conta o aspecto subjetivo, ou seja, a experiência consciente em si. O texto contrasta o pensamento de Searle com o de Daniel Dennett, que acredita que a consciência pode ser explicada objetivamente por meio de uma abordagem científica.  O texto destaca a importância da **intencionalidade** na teoria de Searle, argumentando que ela é um produto biológico evolutivo que nos conecta com o mundo através de estados intencionais. A intencionalidade, segundo o texto, se manifesta em duas formas básicas: o ato perceptivo e a ação intencional.  O ato perceptivo nos permite relacionar-nos com os objetos através de um ""background"" de significados, enquanto a ação intencional é a condição de satisfação de uma intenção, que pode ser prévia ou não-intencional.  O texto conclui que a neurociência pode abrir caminho para o estudo dos aspectos empíricos da consciência, sem entrar em contradição com a abordagem de senso comum.   O texto também menciona que a posição de Searle pode ser considerada um realismo ingênuo, mas argumenta que a neurociência pode ajudar a superar essa limitação.  "; gs://blog-files-2024/all/pdf2/2020-04-27_Introdução_à_intencionalidade_em_Searle[i].pdf
O documento discute a natureza da consciência, explorando a ideia de que a ciência moderna não pode explicar a consciência da mesma forma que explica a matéria. O autor argumenta que a consciência não pode ser reduzida a uma descrição física, e que a consciência é uma propriedade fundamental da matéria.  O autor cita Rebecca Newberger Goldstein, uma filósofa que acredita que a ciência não pode fornecer uma explicação completa da consciência. Goldstein argumenta que a consciência é uma característica intrínseca da realidade, e que não pode ser reduzida a uma série de partículas ou processos físicos.  O autor também discute a diferença entre dualismo e panpsiquismo. O dualismo argumenta que a consciência e a matéria são duas coisas diferentes, enquanto o panpsiquismo argumenta que a consciência é uma propriedade fundamental da matéria. O autor sugere que o panpsiquismo pode ser uma explicação mais plausível para a consciência do que o dualismo.  O documento não contém imagens, tabelas ou gráficos.; gs://blog-files-2024/all/pdf2/2020-04-28_Forget_to_learn_about_consciousness_for_a_while[i].pdf
O documento discute a Psicologia Popular (PP) e seu papel na ciência, comparando-a com as ciências cognitivas. A PP é definida como um conjunto de teorias e ideias populares que se baseiam na experiência humana, enquanto as ciências cognitivas se concentram em explicações científicas para a cognição humana.  O documento argumenta que a PP não deve ser descartada por depender da experiência, pois esta foi crucial para a sobrevivência da humanidade. No entanto, a PP não postula crenças e desejos como entidades físicas, e seus princípios devem ser validados pelas ciências cognitivas.   O documento reconhece que a redução de crenças e desejos à neurobiologia é irrelevante para a existência deles, pois os fenômenos existem antes da teoria que tenta explicá-los. No entanto, a redutibilidade não garante a legitimidade dessas entidades.   O documento aponta que, apesar de suas falhas, a PP oferece algumas proposições importantes: as crenças podem ser verdadeiras ou falsas, a fome pode causar o desejo de comer algo, e as dores, por serem geralmente desagradáveis, levam à tentativa de evitá-las. Essas proposições, embora possam parecer triviais, refletem princípios importantes sobre crenças e desejos, e não podem ser simplesmente eliminadas pelas explicações científicas.  O documento finaliza afirmando que a PP, embora não seja uma teoria científica, complementa o conhecimento científico ao fornecer uma perspectiva baseada na experiência humana.; gs://blog-files-2024/all/pdf2/2020-05-02_Psicologia_Popular_.pdf
O documento explora a metáfora da mente gorda e mente magra para apresentar as diferenças entre o substancialismo e o funcionalismo na filosofia da mente. A mente gorda, substancialista, é algo que existe dentro de uma célula, enquanto a mente magra, funcionalista, é uma relação.     A mente gorda tem um aspecto qualitativo e subjetivo, dificultando sua investigação científica. Além disso, o mentalismo, teoria da mente gorda, não explica os aspectos qualitativos e subjetivos da mente.     O comportamentalismo filosófico, teoria da mente magra, defende que a natureza da mente se esgota na sua aparência. Entretanto, o comportamentalismo não explica a alteração mental sem alteração comportamental, como no experimento de Fodor, onde a troca do filtro vermelho pelo verde gera uma nova sensação.   O documento finaliza questionando se uma máquina pode ter consciência. Se a mente é gorda, a máquina não teria consciência, mas se a mente é magra, a máquina poderia ter consciência, abrindo possibilidades para a inteligência robótica e a simulação de cérebros.; gs://blog-files-2024/all/pdf2/2020-05-09_Mente_gorda_ou_mente_magra_.pdf
"O texto, ""O Mito de Descartes"", critica a teoria oficial da mente, formulada por Descartes, e que afirma a existência de uma mente separada do corpo, acessível pela introspecção.  De acordo com o autor, essa teoria é um ""absurdo"" e um ""erro de categoria"" que confunde conceitos da mecânica com conceitos da mente,  resultando na concepção de um ""fantasma na máquina"".   Segundo o autor, o erro da teoria oficial é tentar explicar a interação entre corpo e mente, como se fossem entidades distintas, com leis diferentes: uma mecânica para o corpo e uma ""paramecânica"" para a mente.  O problema da teoria reside na dificuldade de explicar a interação entre a mente (um desejo) e o corpo (um movimento).  A teoria seria um ""vocabulário invertido"" que nega o corpo, tratando-o como uma máquina governada por um ""motor interno invisível, inaudível, com leis desconhecidas"", o que leva ao problema do livre-arbítrio e à impossibilidade de explicar a diferença entre ações racionais e irracionais, ou seja, a diferença entre um homem e um robô.  O autor sugere que a ""concepção de mente e matéria como sendo do mesmo tipo lógico"" é um erro que leva à crença na oposição entre mente e matéria e, consequentemente, à redução de estados mentais a estados físicos. Além disso, o autor argumenta que a ""pergunta inadequada"" sobre a existência de corpos e mentes como ""espécies diferentes de existência"" é um erro.   O autor afirma que a teoria de Descartes é uma reelaboração de doutrinas teológicas como a predestinação, e que o mito da mente separada do corpo é uma ferramenta que pode ser utilizada positivamente, como substituto do mito político.  O texto contém uma imagem de uma liteira: uma cadeira portátil com duas varas laterais.  "; gs://blog-files-2024/all/pdf2/2020-05-25_O_MITO_DE_DESCARTES[i].pdf
"O documento trata da teoria da intencionalidade de John Searle, como explicada por Ronald McIntyre. O autor define a intencionalidade como a propriedade relacional pela qual certos estados mentais (por exemplo, percepções e crenças) são caracterizados como ""sendo 'de' ou 'sobre' objetos"" de várias naturezas, especialmente coisas extramentais e estados de coisas.   O artigo afirma que Searle é um fisicalista, mas não um reducionista. Para Searle, a intencionalidade é uma característica ""intrínseca"" de certos estados mentais, mas não pode ser totalmente explicada. No entanto, ""os estados intencionais são causados por e realizados na estrutura do cérebro"". A intencionalidade é crucial para desenvolver uma teoria da mente, incluindo crença, percepção, ação intencional, causalidade, significado e referência.  O artigo destaca a relação entre Husserl e Searle. Husserl chamou a intencionalidade de ""o tema principal da fenomenologia"", embora Searle não invoque explicitamente a fenomenologia clássica. Para Searle, o ""conteúdo intencional"" é um estado mental, em virtude de sua própria natureza interna e de seus relacionamentos com outros estados mentais. Portanto, ele acredita que a intencionalidade de um estado mental é independente do que é verdade sobre a realidade extramental e da relação real da mente com ela. Essa característica do trabalho de Searle coloca-o em íntima afinidade com a tradição fenomenológica.  O documento explora a teoria dos atos de fala de Searle e sua aplicação ao conteúdo intencional de um estado mental. O autor argumenta que os atos de fala são essenciais para entender a intencionalidade, pois o conteúdo proposicional de um ato de fala determina suas ""condições de satisfação"". A força ilocutória de um ato de fala afeta a ""direção de ajuste"" do conteúdo proposicional, que pode ser ""palavra para o mundo"" (afirmação) ou ""mundo para a palavra"" (ordem).  O artigo também discute a noção de Searle de ""sinceridade condicional"" em relação aos estados mentais. Os estados mentais têm ""condições de sinceridade"", porque um ato de fala com determinado conteúdo proposicional pretende expressar um estado mental com o mesmo conteúdo proposicional. Esse conteúdo ocorre em estados mentais chamados ""modos psicológicos"": crença, percepção, etc., mas não intrinsecamente linguísticos.  Finalmente, o artigo aborda os modos psicológicos de estados mentais, incluindo crença, percepção, intenção e desejo, e suas ""direções de ajuste"" correspondentes: ""mente para o mundo"" (crenças e percepções) e ""mundo para a mente"" (intenção e desejo). O autor conclui que a explicação de Searle da intencionalidade de um estado mental consiste em especificar esses vários relacionamentos para esse estado mental, especificando: seu modo psicológico, suas condições de satisfação e sua direção de ajuste.  O documento cita o autor original e também inclui links para encontrar mais informações sobre o autor e seu trabalho. A linguagem é clara, concisa e fácil de entender."; gs://blog-files-2024/all/pdf2/2020-05-30_Searle_on_Intentionality[i].pdf
"O documento trata do direito de manifestação. O autor argumenta que, apesar de parecer um conceito óbvio, o direito de manifestação não é consensual e nem garantido. Ele utiliza a frase “livre direito de manifestação” para se referir à capacidade de as pessoas poderem dizer algo sem receio de represálias ou censura.  O autor defende que a liberdade é mais importante do que a justiça, pois a justiça é falha por natureza. Já a liberdade não tem um referencial fixo. O autor argumenta que a justiça, a verdade, a liberdade e outras palavras, na verdade, não existem, mas são apenas construções discursivas.  O autor destaca que o direito de manifestação não se refere à política, mas à capacidade de dizer algo. Ele argumenta que é difícil exercer o direito de manifestação porque há muitas pressões, tanto explícitas quanto implícitas, que intimidam as pessoas.   O autor argumenta que a necessidade de trabalhar impede o exercício da autonomia, pois as pessoas precisam se submeter a um sistema de heteronomia, que é o oposto da autonomia. A heteronomia é um sistema de regras e normas que limita a liberdade individual.  O autor conclui o texto com uma crítica à forma como a sociedade limita a liberdade individual, argumentando que a autonomia é suprimida pelas demandas do mercado de trabalho e pelas normas sociais. Ele defende a necessidade de lutar por um direito à livre manifestação, para que as pessoas possam exercer seus direitos individuais e se tornar ""homens"" verdadeiramente livres.  O documento não contém imagens, tabelas ou gráficos."; gs://blog-files-2024/all/pdf2/2020-06-18_Livre_direito_de_manifestação.pdf
O texto discute a crença primordial na realidade do mundo, em relação à telepresença. O autor, inspirado em Merleau-Ponty e Dreyfus, critica a possibilidade de uma máquina que nos permitisse viver envolvidos eletronicamente uns com os outros à distância. Ele defende que a telepresença, apesar de ser real no nosso tempo, pode levar a uma vivência ubíqua, a um estado de _desincorporação_, e ao isolamento e depressão.  A crítica se dá em relação ao pensamento cartesiano, que separa a realidade externa dos conteúdos da mente. Para Dreyfus, a telepresença corroboraria essa visão, pois seria uma experiência indireta do mundo. Ele argumenta que a relação com o mundo pela tecnologia afeta nosso senso de realidade, pois seria desincorporada e distanciada, ao invés de incorporada e ativa.  Dreyfus acredita que a tecnologia pode trazer um _feedback_ em tempo real, mas que algo se perde na distância. O senso de prontidão, o risco de estar no mundo, é fundamental para a experiência real. Merleau-Ponty defende que o corpo necessita de um senso de apreensão ótima do mundo, uma distância ideal dos objetos, e que a experiência é indeterminada, buscando a melhor apreensão possível.  Dreyfus destaca a importância de uma interação incorporada, crucial para os encontros humanos intercorporais. A telepresença, por mais avançada que seja, não seria capaz de prover esse senso holístico. O autor defende a noção de _urdoxa_, que é a doutrina primeira, advinda da _doxa_, ou opinião. Ele argumenta que a telepresença, ao minimizar a experiência, desconsidera a _urdoxa_, e a experiência transcendental.  O texto apresenta uma crítica contundente à telepresença, questionando se ela realmente nos leva a uma vida melhor ou nos afasta da realidade. Ele defende a importância de um senso de prontidão e de uma interação incorporada para uma experiência real e significativa.  ; gs://blog-files-2024/all/pdf2/2020-06-29_A_crença_primordial_na_realidade_do_mundo[i].pdf
"O texto explora a ideia de um colapso elétrico global como um meio de parar o capitalismo, que impacta a vida humana de maneira negativa e nos faz perder a sensibilidade. O autor reconhece o papel central da eletricidade na vida moderna, mas defende a necessidade de questionarmos nosso modo de vida e buscarmos alternativas para o futuro. O autor critica o sistema capitalista e sugere que o colapso elétrico poderia nos levar a repensar nossa relação com a natureza e os recursos naturais.   O autor faz uma analogia com o ludismo, movimento que destruía máquinas no início do capitalismo, e compara esse ato de rebeldia com a luta do homem contra o homem, que é ""inglória"" e lenta.   O autor argumenta que o progresso humano se dá em progressão aritmética enquanto a corrupção se dá em progressão geométrica. Em outras palavras, a evolução moral do homem é mais lenta do que a sua capacidade de se corromper.   Ao final do texto, o autor cita o livro ""Pessoas extraordinárias: resistência, rebelião e jazz"" de Eric Hobsbawm, no qual o autor busca compreender os movimentos de resistência do século XIX. "; gs://blog-files-2024/all/pdf2/2020-07-09_Quebrar_as_máquinas.pdf
"O texto inicia com a ideia de que a filosofia não é apenas falar um monte de bobagem, mas sim uma disciplina com conceitos próprios. O autor usa como exemplo a obra ""O que é a filosofia?"" de Deleuze e Guattari. O autor então argumenta que os conceitos são palavras, e não nascem do nada, sendo fruto de um acúmulo histórico de ideias.   O texto então menciona a fenomenologia, mas  cita um problema: a necessidade de se fazer uma longa linha de referências, remontando a Kant, Hume, Descartes e assim por diante. Isso demonstra a complexidade da filosofia e a necessidade de se entender o contexto histórico e conceitual de cada termo.   O autor então critica a ideia de que simplesmente analisar é suficiente. É preciso sintetizar e entender o objetivo do que se está fazendo. Ele questiona se o que está sendo feito é realmente filosofia, ou se não é apenas uma discussão sobre a própria filosofia, como a metalinguagem. O autor também levanta a questão da relação entre a história da filosofia e a filosofia da história, bem como a existência de uma ""filosofia da história da filosofia"" ou ""história da filosofia da história"".  O texto finaliza com uma crítica a autores como Foucault, que excluíram da história da filosofia certas correntes de pensamento, como os poetas. O autor defende a necessidade de incluir outras perspectivas e de ter uma compreensão contextualizada da filosofia. Ele conclui argumentando que o Brasil é um país periférico em termos de filosofia, e que é preciso ter cuidado ao estudar essa disciplina.  "; gs://blog-files-2024/all/pdf2/2020-07-21_A_Filosofia_e_o_conceito.pdf
"O documento é um guia introdutório ao pensamento kantiano, escrito para um curso de filosofia. O autor começa descrevendo a vida de Kant e sua principal obra, ""Crítica da Razão Pura"". O autor então explica as principais divergências entre o racionalismo e o empirismo, e como Kant procurou superar essas divergências com sua teoria do conhecimento. O autor usa vários pares de termos para explicar os conceitos de Kant, como ""proposições analíticas"" e ""proposições sintéticas"", ""conhecimento a priori"" e ""conhecimento a posteriori"". O autor também explica o ""imperativo categórico"" de Kant, que é uma lei moral universal. Finalmente, o autor aborda a terceira crítica de Kant, sobre o juízo estético.  O guia é escrito de forma clara e concisa, e é uma boa introdução ao pensamento kantiano. O autor faz uso de exemplos e analogias para tornar os conceitos mais acessíveis. O guia também inclui notas de rodapé com referências para outras obras de Kant.  O documento não inclui imagens, tabelas ou gráficos. "; gs://blog-files-2024/all/pdf2/2020-07-28_Guia_introdutório_ao_pensamento_kantiano[i].pdf
"O texto ""O mistério das coisas"" discute a natureza da realidade e a relação entre o conhecimento humano e o mistério. O autor argumenta que, apesar de nossa capacidade de entender o funcionamento de objetos cotidianos como copos de vidro e a água, existem mistérios intrínsecos ao universo, como a origem do universo e a complexidade do cérebro humano. Ele compara a busca por conhecimento à construção de um edifício que nunca será totalmente concluído, pois sempre haverá novos mistérios a serem desvendados.   O autor também discute a relação entre o mistério e as crenças religiosas. Ele argumenta que o mistério das coisas é a base para a fé em Deus, ou seja, a busca por explicações para o que não compreendemos. No entanto, ele enfatiza a importância da ética e da colaboração na busca por conhecimento, respeitando a diversidade cultural e os direitos dos povos indígenas.   O texto termina com a afirmação de que a busca pelo conhecimento é uma tarefa fundamental para a humanidade, e que a busca por desvendar o mistério das coisas é nossa missão enquanto seres pensantes. "; gs://blog-files-2024/all/pdf2/2020-08-16_O_mistério_das_coisas.pdf
O texto é uma crítica contundente à religião, escrita em tom coloquial e sarcástico. O autor afirma que a religião é “a merda do povo”, comparando-a a um ópio que embota a mente e impede o pensamento crítico.  O autor argumenta que a religião é um instrumento de controle social, utilizado por líderes religiosos para manipular e explorar as pessoas. Ele critica a prática da evangelização, que ele considera uma forma de invasão e imposição de crenças.  O autor critica também a fé cega e o fanatismo religioso, argumentando que as pessoas se deixam levar por promessas e dogmas sem questioná-los. Ele critica o uso de parábolas bíblicas para justificar atos de violência e exploração.  O autor conclui o texto afirmando que ele não quer ser religioso e que busca a liberdade de pensamento e ação. Ele acredita que a religião é um obstáculo à felicidade e à realização pessoal.  ; gs://blog-files-2024/all/pdf2/2020-08-22__A_religião_é_a_merda_do_povo.pdf
O documento é um poema escrito em português. O poema explora a experiência de estar vivo no Brasil em meio à pandemia de covid-19. Ele descreve a saturação com a quantidade de conteúdo online (“é muita live: são muitas lives”), a crescente desigualdade e pobreza (“é a fome: não tem trabalho e nem compaixão”) e a polarização política e ideológica do país (“é o fascista e o ódio, é arma é tiro”). O poema aborda também o debate sobre as medidas de isolamento social e a dificuldade de lidar com o medo da doença (“Vai para rua ou fica em casa: pode sim, escolhe então”). Ele termina com uma crítica ao discurso de “novo normal” e questiona se a pandemia não está simplesmente revelando as falhas do sistema (“Pandemia? Mentira! Novo normal? Pior: velho normal.”).  ; gs://blog-files-2024/all/pdf2/2020-09-03_Muita_live.pdf
